anno,provincia,comune,tipo_di_strada,condizioni_meteorologiche,natura_incidente,morti_entro_30_giorni,feriti,Ora,tipo_di_strada_txt,Ora_formattata
24,41,7,2,1,1,0,2,16.0,Doppio senso,16:00
24,82,17,2,1,4,0,3,17.0,Doppio senso,17:00
24,87,8,2,1,8,0,1,17.0,Doppio senso,17:00
24,9,56,2,1,3,0,1,17.0,Doppio senso,17:00
24,30,104,2,1,10,0,1,17.0,Doppio senso,17:00
24,15,122,2,7,8,0,1,18.0,Doppio senso,18:00
24,23,76,2,1,4,0,2,18.0,Doppio senso,18:00
24,26,88,2,1,5,0,1,18.0,Doppio senso,18:00
24,13,189,2,1,2,0,1,18.0,Doppio senso,18:00
24,60,60,2,1,2,0,3,18.0,Doppio senso,18:00
24,58,74,3,7,3,0,1,19.0,Due carreggiate,19:00
24,61,88,2,1,1,0,4,19.0,Doppio senso,19:00
24,43,2,2,1,10,0,1,19.0,Doppio senso,19:00
24,93,37,2,1,2,0,2,19.0,Doppio senso,19:00
24,15,182,2,1,5,0,1,19.0,Doppio senso,19:00
24,69,46,2,1,1,0,2,20.0,Doppio senso,20:00
24,93,42,2,1,2,0,1,20.0,Doppio senso,20:00
24,15,32,1,1,5,0,1,20.0,Senso unico,20:00
24,58,104,1,1,6,0,1,22.0,Senso unico,22:00
24,58,115,2,1,8,0,1,22.0,Doppio senso,22:00
24,63,34,1,1,6,0,1,0.0,Senso unico,00:00
24,90,86,2,1,10,0,1,2.0,Doppio senso,02:00
24,108,39,2,1,3,0,1,6.0,Doppio senso,06:00
24,17,61,2,1,2,0,1,6.0,Doppio senso,06:00
24,58,57,2,1,4,0,1,6.0,Doppio senso,06:00
24,108,19,2,7,5,0,1,6.0,Doppio senso,06:00
24,15,85,2,1,2,0,3,6.0,Doppio senso,06:00
24,20,66,2,1,3,0,1,6.0,Doppio senso,06:00
24,58,119,2,1,5,0,1,7.0,Doppio senso,07:00
24,12,127,2,1,5,0,1,7.0,Doppio senso,07:00
24,108,38,2,1,5,0,1,7.0,Doppio senso,07:00
24,21,40,2,1,5,0,1,7.0,Doppio senso,07:00
24,8,65,2,1,4,0,3,8.0,Doppio senso,08:00
24,68,26,2,1,2,0,1,9.0,Doppio senso,09:00
24,68,5,2,1,8,0,1,9.0,Doppio senso,09:00
24,27,25,2,1,10,0,1,11.0,Doppio senso,11:00
24,41,69,2,1,4,0,2,12.0,Doppio senso,12:00
24,32,6,3,1,8,0,1,13.0,Due carreggiate,13:00
24,43,53,2,1,4,0,1,14.0,Doppio senso,14:00
24,88,6,2,1,3,0,1,14.0,Doppio senso,14:00
24,18,39,2,1,1,0,0,14.0,Doppio senso,14:00
24,19,116,2,1,8,0,1,14.0,Doppio senso,14:00
24,58,44,2,1,5,0,1,14.0,Doppio senso,14:00
24,22,1,2,1,2,0,1,14.0,Doppio senso,14:00
24,111,35,2,1,2,0,1,15.0,Doppio senso,15:00
24,63,37,1,1,8,0,1,15.0,Senso unico,15:00
24,66,52,2,1,4,0,1,16.0,Doppio senso,16:00
24,56,52,2,1,6,0,1,17.0,Doppio senso,17:00
24,12,121,1,1,5,0,1,17.0,Senso unico,17:00
24,26,6,2,1,4,0,2,17.0,Doppio senso,17:00
24,16,167,2,1,10,0,1,18.0,Doppio senso,18:00
24,23,95,2,7,2,0,2,18.0,Doppio senso,18:00
24,65,50,2,1,2,0,1,18.0,Doppio senso,18:00
24,26,63,2,1,2,0,1,18.0,Doppio senso,18:00
24,43,49,2,1,5,0,1,18.0,Doppio senso,18:00
24,23,82,2,1,4,0,3,19.0,Doppio senso,19:00
24,26,34,2,1,8,0,0,19.0,Doppio senso,19:00
24,28,59,2,7,10,0,1,19.0,Doppio senso,19:00
24,10,1,2,1,5,0,1,19.0,Doppio senso,19:00
24,42,10,2,1,8,0,1,20.0,Doppio senso,20:00
24,68,35,2,1,8,0,1,20.0,Doppio senso,20:00
24,15,76,2,1,4,0,4,20.0,Doppio senso,20:00
24,10,4,2,1,2,0,1,21.0,Doppio senso,21:00
24,60,10,2,1,10,0,1,22.0,Doppio senso,22:00
24,17,75,2,1,10,0,1,22.0,Doppio senso,22:00
24,15,173,2,1,2,0,6,23.0,Doppio senso,23:00
24,56,21,2,7,10,0,1,13.0,Doppio senso,13:00
24,10,39,2,3,8,0,1,6.0,Doppio senso,06:00
24,28,57,1,1,10,0,1,18.0,Senso unico,18:00
24,15,176,2,1,10,0,2,19.0,Doppio senso,19:00
24,58,122,2,7,2,0,1,15.0,Doppio senso,15:00
24,58,39,2,3,2,0,4,9.0,Doppio senso,09:00
24,12,119,2,7,2,0,2,18.0,Doppio senso,18:00
24,82,25,2,7,10,0,1,6.0,Doppio senso,06:00
24,56,39,3,3,8,0,1,12.0,Due carreggiate,12:00
24,20,65,2,1,4,0,1,14.0,Doppio senso,14:00
24,67,32,2,1,5,0,1,18.0,Doppio senso,18:00
24,23,12,2,7,4,0,2,22.0,Doppio senso,22:00
24,58,86,2,1,5,0,1,6.0,Doppio senso,06:00
24,111,60,2,1,8,0,1,16.0,Doppio senso,16:00
24,23,72,2,1,8,0,1,18.0,Doppio senso,18:00
24,12,127,1,1,6,0,2,1.0,Senso unico,01:00
24,82,48,2,1,2,0,2,13.0,Doppio senso,13:00
24,12,15,2,3,2,0,1,17.0,Doppio senso,17:00
24,67,18,2,1,2,0,2,15.0,Doppio senso,15:00
24,30,23,2,1,10,0,1,16.0,Doppio senso,16:00
24,26,89,2,3,4,0,1,12.0,Doppio senso,12:00
24,13,227,2,1,2,0,1,7.0,Doppio senso,07:00
24,16,207,1,3,2,0,1,18.0,Senso unico,18:00
24,66,6,2,7,2,0,1,20.0,Doppio senso,20:00
24,54,53,2,3,5,0,1,18.0,Doppio senso,18:00
24,61,62,2,7,8,0,1,14.0,Doppio senso,14:00
24,31,16,2,1,1,0,1,20.0,Doppio senso,20:00
24,93,51,2,1,1,0,3,3.0,Doppio senso,03:00
24,61,48,2,1,8,0,1,12.0,Doppio senso,12:00
24,61,62,2,1,2,0,2,18.0,Doppio senso,18:00
24,111,31,1,1,5,0,1,8.0,Senso unico,08:00
24,67,11,2,1,2,0,1,17.0,Doppio senso,17:00
24,26,51,2,1,2,0,1,18.0,Doppio senso,18:00
24,58,74,2,1,5,0,1,19.0,Doppio senso,19:00
24,42,6,2,1,1,0,3,19.0,Doppio senso,19:00
24,23,76,2,1,1,0,1,15.0,Doppio senso,15:00
24,82,46,2,1,5,0,1,8.0,Doppio senso,08:00
24,87,17,2,1,11,0,2,20.0,Doppio senso,20:00
24,94,17,2,1,8,0,1,0.0,Doppio senso,00:00
24,64,92,2,1,8,0,1,1.0,Doppio senso,01:00
24,20,30,2,2,10,0,1,5.0,Doppio senso,05:00
24,22,117,3,7,10,0,1,7.0,Due carreggiate,07:00
24,16,132,2,7,1,0,1,7.0,Doppio senso,07:00
24,30,66,2,1,2,0,1,8.0,Doppio senso,08:00
24,67,21,2,7,4,0,1,8.0,Doppio senso,08:00
24,43,53,3,1,8,0,1,9.0,Due carreggiate,09:00
24,65,50,2,1,4,0,2,9.0,Doppio senso,09:00
24,21,28,2,7,2,0,1,9.0,Doppio senso,09:00
24,111,22,2,1,5,0,1,10.0,Doppio senso,10:00
24,94,26,2,1,8,0,0,10.0,Doppio senso,10:00
24,64,92,2,1,10,0,1,10.0,Doppio senso,10:00
24,58,5,2,1,1,0,2,10.0,Doppio senso,10:00
24,8,50,2,7,4,0,2,11.0,Doppio senso,11:00
24,70,60,2,1,10,0,1,12.0,Doppio senso,12:00
24,98,26,3,1,3,0,1,12.0,Due carreggiate,12:00
24,93,22,3,7,10,0,1,13.0,Due carreggiate,13:00
24,42,10,2,1,2,0,4,13.0,Doppio senso,13:00
24,12,106,2,1,8,0,2,14.0,Doppio senso,14:00
24,23,89,2,1,4,0,0,15.0,Doppio senso,15:00
24,26,20,2,7,2,0,1,15.0,Doppio senso,15:00
24,63,23,2,7,2,0,2,15.0,Doppio senso,15:00
24,63,62,2,1,3,0,2,16.0,Doppio senso,16:00
24,61,91,2,1,5,0,1,16.0,Doppio senso,16:00
24,84,17,2,1,2,0,2,16.0,Doppio senso,16:00
24,63,79,2,1,4,0,2,17.0,Doppio senso,17:00
24,54,51,3,1,8,0,1,17.0,Due carreggiate,17:00
24,16,91,2,7,2,0,1,17.0,Doppio senso,17:00
24,56,53,2,1,4,0,4,17.0,Doppio senso,17:00
24,30,129,2,1,5,0,1,18.0,Doppio senso,18:00
24,28,38,2,1,4,0,2,18.0,Doppio senso,18:00
24,60,12,2,1,2,0,2,18.0,Doppio senso,18:00
24,27,32,2,1,5,0,1,18.0,Doppio senso,18:00
24,23,27,2,7,3,0,2,18.0,Doppio senso,18:00
24,31,14,2,7,2,0,2,18.0,Doppio senso,18:00
24,23,7,2,1,10,0,2,19.0,Doppio senso,19:00
24,83,66,1,1,6,0,1,19.0,Senso unico,19:00
24,59,26,2,1,10,0,2,19.0,Doppio senso,19:00
24,66,4,2,1,10,0,1,20.0,Doppio senso,20:00
24,63,34,2,1,2,0,1,20.0,Doppio senso,20:00
24,26,12,2,1,3,0,1,20.0,Doppio senso,20:00
24,89,11,1,1,6,0,2,21.0,Senso unico,21:00
24,12,127,2,1,2,0,2,22.0,Doppio senso,22:00
24,97,48,2,1,2,0,1,22.0,Doppio senso,22:00
24,16,104,2,7,1,0,1,23.0,Doppio senso,23:00
24,20,55,2,2,10,0,1,23.0,Doppio senso,23:00
24,18,160,2,2,10,0,1,0.0,Doppio senso,00:00
24,15,106,2,7,5,0,1,0.0,Doppio senso,00:00
24,58,111,2,1,10,0,1,0.0,Doppio senso,00:00
24,63,29,2,1,2,0,4,1.0,Doppio senso,01:00
24,16,60,2,1,8,0,1,2.0,Doppio senso,02:00
24,90,79,2,1,10,0,1,4.0,Doppio senso,04:00
24,20,27,2,1,2,0,2,6.0,Doppio senso,06:00
24,15,166,2,7,5,0,1,7.0,Doppio senso,07:00
24,41,13,2,1,2,0,1,7.0,Doppio senso,07:00
24,9,68,2,1,5,0,1,7.0,Doppio senso,07:00
24,98,4,2,2,3,0,1,9.0,Doppio senso,09:00
24,19,2,2,1,2,0,1,12.0,Doppio senso,12:00
24,25,39,1,1,5,0,1,13.0,Senso unico,13:00
24,20,71,2,1,10,0,1,13.0,Doppio senso,13:00
24,61,15,2,1,2,0,1,13.0,Doppio senso,13:00
24,58,57,2,1,2,0,2,14.0,Doppio senso,14:00
24,90,70,2,1,2,0,3,14.0,Doppio senso,14:00
24,18,92,3,7,8,0,1,14.0,Due carreggiate,14:00
24,65,52,3,1,6,0,2,14.0,Due carreggiate,14:00
24,65,50,2,1,1,0,3,15.0,Doppio senso,15:00
24,16,232,1,1,2,0,1,15.0,Senso unico,15:00
24,23,7,2,1,3,0,1,15.0,Doppio senso,15:00
24,70,78,2,1,10,0,1,16.0,Doppio senso,16:00
24,82,56,2,7,6,1,0,16.0,Doppio senso,16:00
24,88,9,2,1,2,0,1,16.0,Doppio senso,16:00
24,64,38,2,1,1,0,3,17.0,Doppio senso,17:00
24,20,7,2,1,2,0,1,17.0,Doppio senso,17:00
24,93,5,2,1,2,0,2,18.0,Doppio senso,18:00
24,25,73,3,1,2,0,2,18.0,Due carreggiate,18:00
24,64,69,2,1,4,0,2,18.0,Doppio senso,18:00
24,66,4,2,1,8,0,1,18.0,Doppio senso,18:00
24,93,51,2,1,3,0,2,19.0,Doppio senso,19:00
24,64,44,2,1,1,0,1,19.0,Doppio senso,19:00
24,108,55,2,1,2,0,4,20.0,Doppio senso,20:00
24,15,154,2,1,2,0,1,20.0,Doppio senso,20:00
24,23,21,2,1,1,0,3,21.0,Doppio senso,21:00
24,17,118,3,1,2,0,2,21.0,Due carreggiate,21:00
24,65,136,2,1,2,0,4,21.0,Doppio senso,21:00
24,77,31,1,1,4,0,2,21.0,Senso unico,21:00
24,54,54,2,1,10,0,1,21.0,Doppio senso,21:00
24,89,2,1,1,2,0,2,22.0,Senso unico,22:00
24,22,213,2,1,2,0,2,23.0,Doppio senso,23:00
24,82,49,1,1,6,0,1,23.0,Senso unico,23:00
24,87,7,3,1,3,0,1,0.0,Due carreggiate,00:00
24,63,55,2,1,3,0,1,1.0,Doppio senso,01:00
24,23,69,2,1,10,0,1,1.0,Doppio senso,01:00
24,90,52,2,1,8,0,1,2.0,Doppio senso,02:00
24,87,3,1,1,3,0,1,2.0,Senso unico,02:00
24,64,5,2,7,2,0,1,3.0,Doppio senso,03:00
24,42,45,1,1,8,0,2,3.0,Senso unico,03:00
24,27,33,2,1,10,0,1,3.0,Doppio senso,03:00
24,63,71,2,1,2,0,1,4.0,Doppio senso,04:00
24,76,66,2,1,10,0,5,5.0,Doppio senso,05:00
24,65,116,3,1,8,0,1,5.0,Due carreggiate,05:00
24,12,109,1,1,2,0,1,5.0,Senso unico,05:00
24,21,37,2,1,8,0,1,5.0,Doppio senso,05:00
24,23,69,2,1,10,0,1,6.0,Doppio senso,06:00
24,97,13,2,1,4,0,1,6.0,Doppio senso,06:00
24,15,122,2,1,10,0,1,7.0,Doppio senso,07:00
24,61,36,2,1,3,0,1,7.0,Doppio senso,07:00
24,30,46,3,1,10,0,1,7.0,Due carreggiate,07:00
24,44,14,2,1,4,0,1,9.0,Doppio senso,09:00
24,16,65,1,1,1,0,5,10.0,Senso unico,10:00
24,64,38,2,1,3,0,1,11.0,Doppio senso,11:00
24,69,90,3,1,1,0,2,11.0,Due carreggiate,11:00
24,58,40,2,1,5,0,1,11.0,Doppio senso,11:00
24,97,54,2,1,2,0,1,11.0,Doppio senso,11:00
24,93,4,2,1,1,0,1,11.0,Doppio senso,11:00
24,26,60,2,1,10,0,1,12.0,Doppio senso,12:00
24,25,75,2,1,4,0,1,12.0,Doppio senso,12:00
24,30,20,2,1,2,0,1,12.0,Doppio senso,12:00
24,66,89,2,1,10,0,1,13.0,Doppio senso,13:00
24,63,25,2,1,2,0,1,13.0,Doppio senso,13:00
24,98,17,2,1,2,0,1,14.0,Doppio senso,14:00
24,23,42,2,1,2,0,1,14.0,Doppio senso,14:00
24,21,51,2,1,5,0,1,15.0,Doppio senso,15:00
24,65,50,2,1,2,0,0,15.0,Doppio senso,15:00
24,15,230,2,1,2,0,1,15.0,Doppio senso,15:00
24,16,219,3,1,4,0,3,16.0,Due carreggiate,16:00
24,13,202,2,1,5,0,1,16.0,Doppio senso,16:00
24,57,69,2,7,5,0,2,16.0,Doppio senso,16:00
24,16,126,2,1,6,0,2,16.0,Doppio senso,16:00
24,15,179,2,7,4,0,4,17.0,Doppio senso,17:00
24,26,4,2,1,2,0,2,17.0,Doppio senso,17:00
24,68,24,2,1,2,0,1,17.0,Doppio senso,17:00
24,23,29,2,1,2,0,2,18.0,Doppio senso,18:00
24,87,7,2,1,2,0,1,18.0,Doppio senso,18:00
24,11,4,2,1,2,0,1,18.0,Doppio senso,18:00
24,26,43,2,1,4,0,1,18.0,Doppio senso,18:00
24,56,35,1,1,6,0,1,18.0,Senso unico,18:00
24,108,30,2,1,2,0,2,19.0,Doppio senso,19:00
24,15,116,1,1,3,0,1,20.0,Senso unico,20:00
24,87,3,2,1,2,0,1,20.0,Doppio senso,20:00
24,108,9,2,1,2,0,2,21.0,Doppio senso,21:00
24,63,84,2,1,6,0,1,21.0,Doppio senso,21:00
24,89,9,2,1,2,0,1,21.0,Doppio senso,21:00
24,44,31,2,1,2,0,1,21.0,Doppio senso,21:00
24,12,123,2,1,5,0,1,22.0,Doppio senso,22:00
24,65,133,2,1,2,0,2,22.0,Doppio senso,22:00
24,58,7,2,1,8,0,1,22.0,Doppio senso,22:00
24,15,74,1,1,6,0,1,23.0,Senso unico,23:00
24,16,130,2,1,10,0,1,23.0,Doppio senso,23:00
24,61,19,1,1,3,0,1,0.0,Senso unico,00:00
24,68,6,2,1,2,0,2,0.0,Doppio senso,00:00
24,87,7,1,1,2,0,2,0.0,Senso unico,00:00
24,23,53,2,1,8,0,1,1.0,Doppio senso,01:00
24,63,74,2,1,6,0,1,1.0,Doppio senso,01:00
24,77,14,2,1,2,0,1,2.0,Doppio senso,02:00
24,16,4,2,1,2,0,1,3.0,Doppio senso,03:00
24,58,117,2,7,1,0,7,3.0,Doppio senso,03:00
24,28,60,4,1,3,0,4,3.0,Più di due carreggiate,03:00
24,15,205,3,7,10,0,2,3.0,Due carreggiate,03:00
24,43,54,2,1,10,0,1,4.0,Doppio senso,04:00
24,13,90,2,1,8,0,1,4.0,Doppio senso,04:00
24,83,77,2,1,2,0,3,4.0,Doppio senso,04:00
24,63,64,2,1,6,0,1,5.0,Doppio senso,05:00
24,65,103,2,1,6,0,1,5.0,Doppio senso,05:00
24,65,14,3,7,2,0,2,6.0,Due carreggiate,06:00
24,87,8,2,1,4,0,2,6.0,Doppio senso,06:00
24,61,3,2,1,8,0,1,6.0,Doppio senso,06:00
24,63,86,2,1,12,0,1,7.0,Doppio senso,07:00
24,25,22,2,1,8,0,1,8.0,Doppio senso,08:00
24,81,7,2,1,2,0,0,8.0,Doppio senso,08:00
24,60,43,2,1,8,0,1,10.0,Doppio senso,10:00
24,27,33,2,1,2,0,1,10.0,Doppio senso,10:00
24,69,5,2,1,10,0,1,10.0,Doppio senso,10:00
24,58,3,2,1,3,0,1,11.0,Doppio senso,11:00
24,66,20,2,1,5,0,2,11.0,Doppio senso,11:00
24,90,84,2,1,2,0,2,11.0,Doppio senso,11:00
24,13,202,2,1,2,0,1,11.0,Doppio senso,11:00
24,108,4,1,1,2,0,1,11.0,Senso unico,11:00
24,97,71,2,1,1,0,2,12.0,Doppio senso,12:00
24,76,95,2,1,2,0,1,12.0,Doppio senso,12:00
24,66,71,2,1,2,0,2,12.0,Doppio senso,12:00
24,56,37,2,1,2,0,1,13.0,Doppio senso,13:00
24,67,1,2,1,2,0,1,13.0,Doppio senso,13:00
24,30,14,1,1,8,0,1,13.0,Senso unico,13:00
24,66,95,2,1,2,0,1,13.0,Doppio senso,13:00
24,55,22,2,1,1,0,1,13.0,Doppio senso,13:00
24,63,34,1,1,4,0,3,13.0,Senso unico,13:00
24,65,133,2,7,10,0,1,13.0,Doppio senso,13:00
24,42,17,2,1,2,0,2,13.0,Doppio senso,13:00
24,15,172,2,1,1,0,2,13.0,Doppio senso,13:00
24,13,13,2,1,2,0,3,14.0,Doppio senso,14:00
24,108,7,2,1,4,0,1,15.0,Doppio senso,15:00
24,22,35,2,1,4,0,2,15.0,Doppio senso,15:00
24,54,38,2,1,8,0,2,15.0,Doppio senso,15:00
24,12,118,2,1,2,0,1,16.0,Doppio senso,16:00
24,85,21,2,1,3,0,2,16.0,Doppio senso,16:00
24,23,44,3,1,2,0,2,16.0,Due carreggiate,16:00
24,60,54,2,1,4,0,1,16.0,Doppio senso,16:00
24,59,19,2,7,2,0,2,17.0,Doppio senso,17:00
24,16,212,1,1,3,0,1,18.0,Senso unico,18:00
24,27,7,2,2,3,0,1,18.0,Doppio senso,18:00
24,57,27,2,1,4,0,1,18.0,Doppio senso,18:00
24,90,87,2,1,10,0,1,18.0,Doppio senso,18:00
24,87,10,2,1,1,0,3,18.0,Doppio senso,18:00
24,42,45,2,1,5,0,1,18.0,Doppio senso,18:00
24,16,182,2,1,4,0,4,18.0,Doppio senso,18:00
24,56,21,2,1,6,0,1,18.0,Doppio senso,18:00
24,16,32,2,1,2,0,1,19.0,Doppio senso,19:00
24,23,69,2,1,2,0,1,19.0,Doppio senso,19:00
24,87,33,1,1,4,0,7,19.0,Senso unico,19:00
24,63,90,2,1,2,0,2,19.0,Doppio senso,19:00
24,108,9,1,1,4,0,1,19.0,Senso unico,19:00
24,56,24,2,1,2,0,4,20.0,Doppio senso,20:00
24,42,14,1,1,6,0,1,20.0,Senso unico,20:00
24,44,7,2,1,6,0,3,20.0,Doppio senso,20:00
24,22,236,2,1,2,0,1,21.0,Doppio senso,21:00
24,69,83,2,1,2,0,2,21.0,Doppio senso,21:00
24,63,23,2,1,2,0,1,22.0,Doppio senso,22:00
24,63,79,2,1,2,0,1,23.0,Doppio senso,23:00
24,65,50,2,1,10,0,1,0.0,Doppio senso,00:00
24,63,85,2,1,2,0,8,0.0,Doppio senso,00:00
24,87,33,1,1,2,0,3,2.0,Senso unico,02:00
24,20,24,2,2,10,0,1,4.0,Doppio senso,04:00
24,61,49,1,7,8,0,1,5.0,Senso unico,05:00
24,58,115,2,1,3,0,1,6.0,Doppio senso,06:00
24,76,56,2,1,5,0,1,6.0,Doppio senso,06:00
24,21,29,2,1,8,0,1,8.0,Doppio senso,08:00
24,20,62,2,2,4,0,1,8.0,Doppio senso,08:00
24,54,54,2,2,2,0,2,8.0,Doppio senso,08:00
24,59,30,2,7,2,0,1,9.0,Doppio senso,09:00
24,23,76,1,1,4,0,1,9.0,Senso unico,09:00
24,23,95,3,2,3,0,1,10.0,Due carreggiate,10:00
24,17,142,2,1,4,0,2,10.0,Doppio senso,10:00
24,65,46,2,7,2,0,2,11.0,Doppio senso,11:00
24,63,5,3,7,4,0,2,11.0,Due carreggiate,11:00
24,64,44,2,1,4,0,5,11.0,Doppio senso,11:00
24,19,92,2,2,2,0,2,12.0,Doppio senso,12:00
24,17,103,2,2,4,0,1,12.0,Doppio senso,12:00
24,16,65,2,1,4,0,1,12.0,Doppio senso,12:00
24,12,96,2,1,4,0,1,12.0,Doppio senso,12:00
24,12,143,2,1,2,0,1,12.0,Doppio senso,12:00
24,90,68,2,1,10,0,0,12.0,Doppio senso,12:00
24,59,26,2,7,2,0,1,13.0,Doppio senso,13:00
24,97,57,2,1,1,0,2,13.0,Doppio senso,13:00
24,22,205,3,1,2,0,1,13.0,Due carreggiate,13:00
24,60,33,2,1,4,0,2,14.0,Doppio senso,14:00
24,26,51,2,7,10,0,1,15.0,Doppio senso,15:00
24,55,4,2,1,2,0,5,15.0,Doppio senso,15:00
24,58,12,2,7,2,0,1,15.0,Doppio senso,15:00
24,90,69,2,1,3,0,1,16.0,Doppio senso,16:00
24,70,34,2,1,2,0,1,17.0,Doppio senso,17:00
24,69,56,2,1,1,0,2,17.0,Doppio senso,17:00
24,60,26,2,1,10,0,1,17.0,Doppio senso,17:00
24,42,46,2,1,4,0,1,17.0,Doppio senso,17:00
24,86,4,2,1,2,0,2,19.0,Doppio senso,19:00
24,87,22,2,1,8,0,4,20.0,Doppio senso,20:00
24,15,166,3,1,2,0,1,21.0,Due carreggiate,21:00
24,60,52,2,7,2,0,2,22.0,Doppio senso,22:00
24,54,52,1,1,5,0,1,0.0,Senso unico,00:00
24,44,2,2,7,8,0,1,3.0,Doppio senso,03:00
24,23,96,2,1,10,0,1,3.0,Doppio senso,03:00
24,12,42,2,1,5,0,1,6.0,Doppio senso,06:00
24,65,52,2,1,2,0,2,6.0,Doppio senso,06:00
24,16,86,2,7,5,0,1,7.0,Doppio senso,07:00
24,12,45,2,1,2,0,1,7.0,Doppio senso,07:00
24,66,95,2,1,8,0,1,7.0,Doppio senso,07:00
24,18,153,3,7,4,0,3,8.0,Due carreggiate,08:00
24,67,1,2,1,2,0,1,8.0,Doppio senso,08:00
24,26,31,2,7,2,0,2,9.0,Doppio senso,09:00
24,66,56,2,1,10,0,1,12.0,Doppio senso,12:00
24,81,21,1,1,3,0,2,13.0,Senso unico,13:00
24,58,5,2,1,8,0,1,13.0,Doppio senso,13:00
24,63,34,2,1,3,0,1,14.0,Doppio senso,14:00
24,21,116,3,1,2,0,1,14.0,Due carreggiate,14:00
24,20,30,2,1,4,0,1,15.0,Doppio senso,15:00
24,26,82,2,7,2,0,3,15.0,Doppio senso,15:00
24,25,3,2,1,10,0,2,16.0,Doppio senso,16:00
24,62,61,2,1,10,0,1,17.0,Doppio senso,17:00
24,63,11,2,1,5,0,1,17.0,Doppio senso,17:00
24,95,65,3,1,1,0,1,17.0,Due carreggiate,17:00
24,66,6,1,1,3,0,2,18.0,Senso unico,18:00
24,17,41,2,1,1,0,2,18.0,Doppio senso,18:00
24,43,3,2,7,10,0,1,18.0,Doppio senso,18:00
24,12,107,2,1,2,0,2,18.0,Doppio senso,18:00
24,76,63,2,1,5,0,1,19.0,Doppio senso,19:00
24,83,5,2,1,6,0,1,19.0,Doppio senso,19:00
24,93,5,2,1,1,0,1,19.0,Doppio senso,19:00
24,64,54,2,1,2,0,3,20.0,Doppio senso,20:00
24,90,58,2,7,1,0,2,21.0,Doppio senso,21:00
24,12,80,2,7,1,0,1,22.0,Doppio senso,22:00
24,97,44,2,1,10,0,1,22.0,Doppio senso,22:00
24,87,34,2,1,2,0,2,22.0,Doppio senso,22:00
24,12,133,2,7,2,0,1,5.0,Doppio senso,05:00
24,87,9,2,1,6,0,2,6.0,Doppio senso,06:00
24,25,11,2,7,1,0,2,6.0,Doppio senso,06:00
24,64,59,2,1,5,0,1,7.0,Doppio senso,07:00
24,108,15,2,7,8,0,1,7.0,Doppio senso,07:00
24,26,33,2,7,8,0,1,8.0,Doppio senso,08:00
24,28,55,2,7,4,0,2,8.0,Doppio senso,08:00
24,20,50,2,7,10,0,1,8.0,Doppio senso,08:00
24,7,23,3,1,4,0,1,8.0,Due carreggiate,08:00
24,61,92,2,1,4,0,2,9.0,Doppio senso,09:00
24,65,50,2,1,2,0,2,10.0,Doppio senso,10:00
24,63,67,2,1,2,0,1,10.0,Doppio senso,10:00
24,15,170,2,1,2,0,1,11.0,Doppio senso,11:00
24,12,126,2,1,2,0,2,11.0,Doppio senso,11:00
24,58,27,2,1,8,0,1,12.0,Doppio senso,12:00
24,90,3,2,1,2,0,2,13.0,Doppio senso,13:00
24,88,6,1,1,6,0,1,13.0,Senso unico,13:00
24,12,85,2,1,12,0,0,13.0,Doppio senso,13:00
24,27,10,2,7,2,0,1,14.0,Doppio senso,14:00
24,70,3,2,1,2,0,1,14.0,Doppio senso,14:00
24,87,9,2,1,2,0,3,14.0,Doppio senso,14:00
24,60,58,2,1,4,0,1,14.0,Doppio senso,14:00
24,28,89,2,7,4,0,3,14.0,Doppio senso,14:00
24,61,48,2,1,10,0,1,14.0,Doppio senso,14:00
24,66,95,2,1,3,0,2,14.0,Doppio senso,14:00
24,84,37,2,1,6,0,1,14.0,Doppio senso,14:00
24,22,161,2,1,3,0,1,15.0,Doppio senso,15:00
24,65,121,2,1,8,0,1,16.0,Doppio senso,16:00
24,76,34,2,1,8,0,1,16.0,Doppio senso,16:00
24,84,34,2,1,5,0,1,17.0,Doppio senso,17:00
24,28,40,2,7,5,0,1,18.0,Doppio senso,18:00
24,13,90,2,1,4,0,4,18.0,Doppio senso,18:00
24,26,26,2,7,3,0,1,18.0,Doppio senso,18:00
24,7,73,2,1,3,0,1,18.0,Doppio senso,18:00
24,28,76,2,1,2,0,1,18.0,Doppio senso,18:00
24,12,53,2,7,5,0,1,18.0,Doppio senso,18:00
24,62,1,1,1,2,0,3,18.0,Senso unico,18:00
24,19,112,2,1,5,0,1,18.0,Doppio senso,18:00
24,42,2,2,1,6,0,1,19.0,Doppio senso,19:00
24,11,27,2,7,2,0,1,19.0,Doppio senso,19:00
24,15,41,2,1,2,0,1,19.0,Doppio senso,19:00
24,65,50,2,1,4,0,2,20.0,Doppio senso,20:00
24,68,24,2,1,2,0,2,23.0,Doppio senso,23:00
24,63,27,2,1,10,0,2,0.0,Doppio senso,00:00
24,12,46,2,1,6,0,1,6.0,Doppio senso,06:00
24,26,23,2,7,5,0,1,6.0,Doppio senso,06:00
24,13,75,2,7,5,0,1,7.0,Doppio senso,07:00
24,23,41,2,2,2,0,1,7.0,Doppio senso,07:00
24,65,10,2,7,2,0,3,7.0,Doppio senso,07:00
24,17,88,3,2,3,0,1,8.0,Due carreggiate,08:00
24,65,134,2,1,6,0,1,8.0,Doppio senso,08:00
24,58,103,2,1,4,0,1,8.0,Doppio senso,08:00
24,111,75,2,1,8,0,1,11.0,Doppio senso,11:00
